title,category,price_gbp,rating,availability,url,price_band
One Journey Returns,Biography,32.21,4,Out of stock,https://books.toscrape.com/catalogue/book-722/index.html,Upper-Mid (£20-35)
First Dream Returns,Romance,6.97,3,In stock,https://books.toscrape.com/catalogue/book-723/index.html,Budget (£0-10)
Bright World Lives,Nonfiction,34.63,5,In stock,https://books.toscrape.com/catalogue/book-724/index.html,Upper-Mid (£20-35)
First Journey Forever,Humor,22.12,4,In stock,https://books.toscrape.com/catalogue/book-725/index.html,Upper-Mid (£20-35)
My World Dies,Classics,24.69,3,Out of stock,https://books.toscrape.com/catalogue/book-726/index.html,Upper-Mid (£20-35)
Last Light Lives,Travel,33.45,5,In stock,https://books.toscrape.com/catalogue/book-727/index.html,Upper-Mid (£20-35)
Our Light Speaks,Travel,36.89,4,Out of stock,https://books.toscrape.com/catalogue/book-728/index.html,Premium (£35+)
First Secret,Biography,22.24,4,Out of stock,https://books.toscrape.com/catalogue/book-729/index.html,Upper-Mid (£20-35)
One Secret Rises,Food and Drink,1.96,2,Out of stock,https://books.toscrape.com/catalogue/book-730/index.html,Budget (£0-10)
One World Speaks,Young Adult,51.48,1,In stock,https://books.toscrape.com/catalogue/book-731/index.html,Premium (£35+)
Last Shadow Forever,Humor,10.13,1,In stock,https://books.toscrape.com/catalogue/book-732/index.html,Mid (£10-20)
One Journey Lives,Humor,15.74,3,In stock,https://books.toscrape.com/catalogue/book-733/index.html,Mid (£10-20)
Dark Shadow Dies,Young Adult,44.31,4,In stock,https://books.toscrape.com/catalogue/book-734/index.html,Premium (£35+)
One Secret Lives,Humor,49.34,2,In stock,https://books.toscrape.com/catalogue/book-735/index.html,Premium (£35+)
First Light Again,Historical Fiction,55.38,3,Out of stock,https://books.toscrape.com/catalogue/book-736/index.html,Premium (£35+)
The Light,Nonfiction,45.11,5,In stock,https://books.toscrape.com/catalogue/book-737/index.html,Premium (£35+)
Last World Returns,Historical Fiction,19.84,4,In stock,https://books.toscrape.com/catalogue/book-738/index.html,Mid (£10-20)
Lost World Again,Horror,58.28,4,In stock,https://books.toscrape.com/catalogue/book-739/index.html,Premium (£35+)
Last Journey Dies,Self Help,47.39,2,In stock,https://books.toscrape.com/catalogue/book-740/index.html,Premium (£35+)
First World Lives,Historical Fiction,33.34,3,In stock,https://books.toscrape.com/catalogue/book-741/index.html,Upper-Mid (£20-35)
Our Path Lives,Thriller,45.95,4,In stock,https://books.toscrape.com/catalogue/book-742/index.html,Premium (£35+)
Bright Dream Returns,Young Adult,34.1,5,In stock,https://books.toscrape.com/catalogue/book-743/index.html,Upper-Mid (£20-35)
A Journey Lives,Psychology,20.08,5,In stock,https://books.toscrape.com/catalogue/book-744/index.html,Upper-Mid (£20-35)
The Promise Forever,Children,12.24,3,Out of stock,https://books.toscrape.com/catalogue/book-745/index.html,Mid (£10-20)
Lost Shadow Dies,Food and Drink,49.47,5,In stock,https://books.toscrape.com/catalogue/book-746/index.html,Premium (£35+)
A Journey,Nonfiction,12.78,3,In stock,https://books.toscrape.com/catalogue/book-747/index.html,Mid (£10-20)
One Secret Falls,Food and Drink,55.67,5,In stock,https://books.toscrape.com/catalogue/book-748/index.html,Premium (£35+)
Last Dream Speaks,Romance,19,4,In stock,https://books.toscrape.com/catalogue/book-749/index.html,Mid (£10-20)
Dark Heart Forever,Classics,31.87,3,In stock,https://books.toscrape.com/catalogue/book-750/index.html,Upper-Mid (£20-35)
Bright Secret Rises,Mystery,23.22,5,In stock,https://books.toscrape.com/catalogue/book-751/index.html,Upper-Mid (£20-35)
One Secret Dies,Self Help,12.84,4,In stock,https://books.toscrape.com/catalogue/book-752/index.html,Mid (£10-20)
Last Journey,Mystery,4.93,4,In stock,https://books.toscrape.com/catalogue/book-753/index.html,Budget (£0-10)
A Storm Dies,Horror,14.64,3,Out of stock,https://books.toscrape.com/catalogue/book-754/index.html,Mid (£10-20)
Dark World,Classics,6.19,3,In stock,https://books.toscrape.com/catalogue/book-755/index.html,Budget (£0-10)
My Secret Falls,Poetry,18.99,4,In stock,https://books.toscrape.com/catalogue/book-756/index.html,Mid (£10-20)
Bright Promise,Children,37.88,3,In stock,https://books.toscrape.com/catalogue/book-757/index.html,Premium (£35+)
The World Rises,Horror,53.52,5,In stock,https://books.toscrape.com/catalogue/book-758/index.html,Premium (£35+)
A Light Speaks,Travel,53.92,4,Out of stock,https://books.toscrape.com/catalogue/book-759/index.html,Premium (£35+)
First Dream Forever,Food and Drink,52.48,4,In stock,https://books.toscrape.com/catalogue/book-760/index.html,Premium (£35+)
Bright Shadow Returns,Self Help,54.67,3,In stock,https://books.toscrape.com/catalogue/book-761/index.html,Premium (£35+)
My Promise Speaks,Humor,32.93,5,Out of stock,https://books.toscrape.com/catalogue/book-762/index.html,Upper-Mid (£20-35)
My Heart Forever,Psychology,59.74,5,In stock,https://books.toscrape.com/catalogue/book-763/index.html,Premium (£35+)
My Storm Forever,Classics,32.44,4,In stock,https://books.toscrape.com/catalogue/book-764/index.html,Upper-Mid (£20-35)
First Promise Dies,Travel,52.92,3,In stock,https://books.toscrape.com/catalogue/book-765/index.html,Premium (£35+)
My Shadow,Biography,9.96,3,In stock,https://books.toscrape.com/catalogue/book-766/index.html,Budget (£0-10)
Lost Dream Returns,Food and Drink,37.39,4,In stock,https://books.toscrape.com/catalogue/book-767/index.html,Premium (£35+)
Dark Shadow Speaks,Mystery,22.19,4,In stock,https://books.toscrape.com/catalogue/book-768/index.html,Upper-Mid (£20-35)
First Path Dies,Crime,43,3,In stock,https://books.toscrape.com/catalogue/book-769/index.html,Premium (£35+)
The Promise Lives,Young Adult,14.35,3,In stock,https://books.toscrape.com/catalogue/book-770/index.html,Mid (£10-20)
Dark Heart Dies,Young Adult,45.7,2,In stock,https://books.toscrape.com/catalogue/book-771/index.html,Premium (£35+)
The Heart Lives,Business,53.36,3,In stock,https://books.toscrape.com/catalogue/book-772/index.html,Premium (£35+)
Lost World Speaks,Horror,37.07,4,In stock,https://books.toscrape.com/catalogue/book-773/index.html,Premium (£35+)
The Dream Speaks,Historical Fiction,31.71,4,In stock,https://books.toscrape.com/catalogue/book-774/index.html,Upper-Mid (£20-35)
The Dream Rises,Historical Fiction,33.9,4,In stock,https://books.toscrape.com/catalogue/book-775/index.html,Upper-Mid (£20-35)
My Light Rises,Self Help,46.64,3,In stock,https://books.toscrape.com/catalogue/book-776/index.html,Premium (£35+)
Dark Path Again,Historical Fiction,41.7,5,In stock,https://books.toscrape.com/catalogue/book-777/index.html,Premium (£35+)
Bright Shadow Lives,Romance,11.6,4,In stock,https://books.toscrape.com/catalogue/book-778/index.html,Mid (£10-20)
Our Path Again,Business,2.47,4,In stock,https://books.toscrape.com/catalogue/book-779/index.html,Budget (£0-10)
A Path Falls,Fantasy,43.38,2,In stock,https://books.toscrape.com/catalogue/book-780/index.html,Premium (£35+)
Lost Shadow Lives,Horror,43.88,5,In stock,https://books.toscrape.com/catalogue/book-781/index.html,Premium (£35+)
Lost Shadow Forever,Historical Fiction,46.32,5,Out of stock,https://books.toscrape.com/catalogue/book-782/index.html,Premium (£35+)
One Promise Dies,Fantasy,46.37,2,In stock,https://books.toscrape.com/catalogue/book-783/index.html,Premium (£35+)
Our Secret Rises,Fantasy,7.93,2,In stock,https://books.toscrape.com/catalogue/book-784/index.html,Budget (£0-10)
The Heart Dies,Crime,51.46,4,In stock,https://books.toscrape.com/catalogue/book-785/index.html,Premium (£35+)
Dark Journey,Humor,39.9,4,In stock,https://books.toscrape.com/catalogue/book-786/index.html,Premium (£35+)
Our Secret Forever,Classics,17.41,4,In stock,https://books.toscrape.com/catalogue/book-787/index.html,Mid (£10-20)
Lost Heart Rises,Children,3.17,5,In stock,https://books.toscrape.com/catalogue/book-788/index.html,Budget (£0-10)
My Shadow Rises,Science Fiction,3.89,3,In stock,https://books.toscrape.com/catalogue/book-789/index.html,Budget (£0-10)
Dark Heart Falls,Food and Drink,34.76,4,Out of stock,https://books.toscrape.com/catalogue/book-790/index.html,Upper-Mid (£20-35)
First Journey Lives,Science Fiction,46.33,3,In stock,https://books.toscrape.com/catalogue/book-791/index.html,Premium (£35+)
One Storm Speaks,Science Fiction,18.27,2,In stock,https://books.toscrape.com/catalogue/book-792/index.html,Mid (£10-20)
A Heart Speaks,Young Adult,42.05,4,Out of stock,https://books.toscrape.com/catalogue/book-793/index.html,Premium (£35+)
One Light Falls,Crime,43.71,4,In stock,https://books.toscrape.com/catalogue/book-794/index.html,Premium (£35+)
My Heart Dies,Humor,59.7,3,In stock,https://books.toscrape.com/catalogue/book-795/index.html,Premium (£35+)
Lost Dream Rises,Crime,30.05,3,Out of stock,https://books.toscrape.com/catalogue/book-796/index.html,Upper-Mid (£20-35)
A Dream Lives,Mystery,7.97,4,In stock,https://books.toscrape.com/catalogue/book-797/index.html,Budget (£0-10)
Our Secret Returns,Travel,21.63,5,In stock,https://books.toscrape.com/catalogue/book-798/index.html,Upper-Mid (£20-35)
Bright World Falls,Biography,47.61,3,In stock,https://books.toscrape.com/catalogue/book-799/index.html,Premium (£35+)
Lost Heart,Romance,41.46,3,In stock,https://books.toscrape.com/catalogue/book-800/index.html,Premium (£35+)
Dark Path,Young Adult,20.5,3,In stock,https://books.toscrape.com/catalogue/book-801/index.html,Upper-Mid (£20-35)
Bright Storm Dies,Crime,10.17,4,In stock,https://books.toscrape.com/catalogue/book-802/index.html,Mid (£10-20)
Bright Promise Falls,Psychology,55.73,2,In stock,https://books.toscrape.com/catalogue/book-803/index.html,Premium (£35+)
Last Journey Forever,Mystery,13.29,4,In stock,https://books.toscrape.com/catalogue/book-804/index.html,Mid (£10-20)
Bright Shadow Lives,Mystery,21.01,3,In stock,https://books.toscrape.com/catalogue/book-805/index.html,Upper-Mid (£20-35)
Last Secret Rises,Romance,52,4,In stock,https://books.toscrape.com/catalogue/book-806/index.html,Premium (£35+)
One Dream Speaks,Crime,52.74,3,In stock,https://books.toscrape.com/catalogue/book-807/index.html,Premium (£35+)
Our Journey Dies,Romance,23.07,1,In stock,https://books.toscrape.com/catalogue/book-808/index.html,Upper-Mid (£20-35)
Last Path Speaks,Crime,54.38,3,In stock,https://books.toscrape.com/catalogue/book-809/index.html,Premium (£35+)
Bright Shadow Returns,Travel,9.45,5,In stock,https://books.toscrape.com/catalogue/book-810/index.html,Budget (£0-10)
A Secret Rises,Business,23.86,5,Out of stock,https://books.toscrape.com/catalogue/book-811/index.html,Upper-Mid (£20-35)
The Journey Speaks,Food and Drink,52.43,3,In stock,https://books.toscrape.com/catalogue/book-812/index.html,Premium (£35+)
Our Storm Returns,Self Help,2.33,4,In stock,https://books.toscrape.com/catalogue/book-813/index.html,Budget (£0-10)
A Promise Forever,Biography,32.4,4,In stock,https://books.toscrape.com/catalogue/book-814/index.html,Upper-Mid (£20-35)
Bright Journey Returns,Romance,1.9,4,In stock,https://books.toscrape.com/catalogue/book-815/index.html,Budget (£0-10)
One Heart Returns,Classics,19.79,2,In stock,https://books.toscrape.com/catalogue/book-816/index.html,Mid (£10-20)
Dark Secret Forever,Self Help,37.18,3,In stock,https://books.toscrape.com/catalogue/book-817/index.html,Premium (£35+)
First Light Forever,Historical Fiction,7.25,2,In stock,https://books.toscrape.com/catalogue/book-818/index.html,Budget (£0-10)
Dark Heart Falls,Humor,38.13,4,In stock,https://books.toscrape.com/catalogue/book-819/index.html,Premium (£35+)
Bright Journey Dies,Young Adult,43.05,4,In stock,https://books.toscrape.com/catalogue/book-820/index.html,Premium (£35+)
Dark Journey Dies,Science Fiction,48.95,5,In stock,https://books.toscrape.com/catalogue/book-821/index.html,Premium (£35+)
My Heart Rises,Business,28.76,5,Out of stock,https://books.toscrape.com/catalogue/book-822/index.html,Upper-Mid (£20-35)
Last Storm Dies,Horror,11.82,5,In stock,https://books.toscrape.com/catalogue/book-823/index.html,Mid (£10-20)
Dark Shadow Rises,Science Fiction,29.04,3,In stock,https://books.toscrape.com/catalogue/book-824/index.html,Upper-Mid (£20-35)
First Journey Falls,Food and Drink,34.9,4,In stock,https://books.toscrape.com/catalogue/book-825/index.html,Upper-Mid (£20-35)
First Heart Lives,Science Fiction,47.75,4,In stock,https://books.toscrape.com/catalogue/book-826/index.html,Premium (£35+)
First Journey Falls,Nonfiction,33.32,5,In stock,https://books.toscrape.com/catalogue/book-827/index.html,Upper-Mid (£20-35)
Lost Storm Speaks,Humor,26.43,5,In stock,https://books.toscrape.com/catalogue/book-828/index.html,Upper-Mid (£20-35)
Lost Path Again,Fantasy,40.09,2,In stock,https://books.toscrape.com/catalogue/book-829/index.html,Premium (£35+)
Dark Shadow Rises,Business,20.19,2,Out of stock,https://books.toscrape.com/catalogue/book-830/index.html,Upper-Mid (£20-35)
Lost Light Falls,Science Fiction,36.29,4,In stock,https://books.toscrape.com/catalogue/book-831/index.html,Premium (£35+)
Lost Secret Forever,Historical Fiction,6.34,5,In stock,https://books.toscrape.com/catalogue/book-832/index.html,Budget (£0-10)
Lost Path Returns,Business,32.34,3,In stock,https://books.toscrape.com/catalogue/book-833/index.html,Upper-Mid (£20-35)
One Light Falls,Travel,18.68,4,Out of stock,https://books.toscrape.com/catalogue/book-834/index.html,Mid (£10-20)
First Shadow Rises,Humor,1.48,5,In stock,https://books.toscrape.com/catalogue/book-835/index.html,Budget (£0-10)
Bright Storm Again,Classics,58.1,1,Out of stock,https://books.toscrape.com/catalogue/book-836/index.html,Premium (£35+)
First Storm Lives,Mystery,14.88,4,In stock,https://books.toscrape.com/catalogue/book-837/index.html,Mid (£10-20)
Dark Shadow Returns,Psychology,33.16,4,In stock,https://books.toscrape.com/catalogue/book-838/index.html,Upper-Mid (£20-35)
My Shadow,Children,50.55,3,In stock,https://books.toscrape.com/catalogue/book-839/index.html,Premium (£35+)
First Shadow Again,Mystery,9.49,5,In stock,https://books.toscrape.com/catalogue/book-840/index.html,Budget (£0-10)
Lost Light Forever,Psychology,51.74,5,In stock,https://books.toscrape.com/catalogue/book-841/index.html,Premium (£35+)
Last Dream Forever,Psychology,33.57,4,In stock,https://books.toscrape.com/catalogue/book-842/index.html,Upper-Mid (£20-35)
Our World Rises,Mystery,35.09,5,In stock,https://books.toscrape.com/catalogue/book-843/index.html,Premium (£35+)
The Heart Dies,Classics,35,1,In stock,https://books.toscrape.com/catalogue/book-844/index.html,Upper-Mid (£20-35)
A Shadow Speaks,Romance,35.23,5,Out of stock,https://books.toscrape.com/catalogue/book-845/index.html,Premium (£35+)
Lost Journey Returns,Biography,28.43,2,In stock,https://books.toscrape.com/catalogue/book-846/index.html,Upper-Mid (£20-35)
Lost Promise,Science Fiction,41.35,4,Out of stock,https://books.toscrape.com/catalogue/book-847/index.html,Premium (£35+)
Bright Path Falls,Classics,46.93,4,In stock,https://books.toscrape.com/catalogue/book-848/index.html,Premium (£35+)
Lost Promise Rises,Self Help,18.06,1,In stock,https://books.toscrape.com/catalogue/book-849/index.html,Mid (£10-20)
One Heart,Crime,35.1,4,In stock,https://books.toscrape.com/catalogue/book-850/index.html,Premium (£35+)
One Promise Forever,Science Fiction,8.48,2,In stock,https://books.toscrape.com/catalogue/book-851/index.html,Budget (£0-10)
A Heart Forever,Biography,51.61,1,Out of stock,https://books.toscrape.com/catalogue/book-852/index.html,Premium (£35+)
My Promise Returns,Thriller,39.88,3,In stock,https://books.toscrape.com/catalogue/book-853/index.html,Premium (£35+)
A Shadow Forever,Poetry,51.85,3,In stock,https://books.toscrape.com/catalogue/book-854/index.html,Premium (£35+)
Dark Shadow Returns,Psychology,46.44,3,In stock,https://books.toscrape.com/catalogue/book-855/index.html,Premium (£35+)
A Secret Forever,Children,4.2,3,In stock,https://books.toscrape.com/catalogue/book-856/index.html,Budget (£0-10)
Bright Dream Lives,Crime,18.78,4,In stock,https://books.toscrape.com/catalogue/book-857/index.html,Mid (£10-20)
First Secret Rises,Horror,29,2,Out of stock,https://books.toscrape.com/catalogue/book-858/index.html,Upper-Mid (£20-35)
Bright Secret Again,Business,23.53,3,Out of stock,https://books.toscrape.com/catalogue/book-859/index.html,Upper-Mid (£20-35)
One Storm Rises,Children,57.41,3,In stock,https://books.toscrape.com/catalogue/book-860/index.html,Premium (£35+)
Dark Dream Returns,Romance,16.06,4,In stock,https://books.toscrape.com/catalogue/book-861/index.html,Mid (£10-20)
The Journey,Fantasy,19.48,1,In stock,https://books.toscrape.com/catalogue/book-862/index.html,Mid (£10-20)
Our Promise Rises,Poetry,7.13,3,In stock,https://books.toscrape.com/catalogue/book-863/index.html,Budget (£0-10)
Lost Dream Again,Mystery,37.54,2,In stock,https://books.toscrape.com/catalogue/book-864/index.html,Premium (£35+)
First Heart Forever,Romance,6.1,4,Out of stock,https://books.toscrape.com/catalogue/book-865/index.html,Budget (£0-10)
A Path Rises,Fantasy,15.94,4,In stock,https://books.toscrape.com/catalogue/book-866/index.html,Mid (£10-20)
One Secret Lives,Travel,16.18,4,In stock,https://books.toscrape.com/catalogue/book-867/index.html,Mid (£10-20)
My Path Again,Historical Fiction,16.23,5,In stock,https://books.toscrape.com/catalogue/book-868/index.html,Mid (£10-20)
Dark Journey Forever,Young Adult,37,3,In stock,https://books.toscrape.com/catalogue/book-869/index.html,Premium (£35+)
Dark Promise Again,Psychology,13.88,4,In stock,https://books.toscrape.com/catalogue/book-870/index.html,Mid (£10-20)
Dark Secret Dies,Science Fiction,34.7,3,In stock,https://books.toscrape.com/catalogue/book-871/index.html,Upper-Mid (£20-35)
One Shadow Falls,Mystery,56.03,4,Out of stock,https://books.toscrape.com/catalogue/book-872/index.html,Premium (£35+)
Dark Path Lives,Humor,1.22,4,In stock,https://books.toscrape.com/catalogue/book-873/index.html,Budget (£0-10)
Dark Journey Speaks,Science Fiction,32.86,1,Out of stock,https://books.toscrape.com/catalogue/book-874/index.html,Upper-Mid (£20-35)
The Journey Falls,Children,20.67,3,In stock,https://books.toscrape.com/catalogue/book-875/index.html,Upper-Mid (£20-35)
One Dream Forever,Travel,5.75,4,In stock,https://books.toscrape.com/catalogue/book-876/index.html,Budget (£0-10)
First Journey Falls,Horror,39.98,3,In stock,https://books.toscrape.com/catalogue/book-877/index.html,Premium (£35+)
Our Secret Returns,Business,44.38,2,In stock,https://books.toscrape.com/catalogue/book-878/index.html,Premium (£35+)
Dark World Dies,Science Fiction,47.76,4,Out of stock,https://books.toscrape.com/catalogue/book-879/index.html,Premium (£35+)
The Light Again,Mystery,3.19,2,In stock,https://books.toscrape.com/catalogue/book-880/index.html,Budget (£0-10)
Bright Shadow Returns,Poetry,28.04,4,Out of stock,https://books.toscrape.com/catalogue/book-881/index.html,Upper-Mid (£20-35)
The Path,Historical Fiction,44.38,4,In stock,https://books.toscrape.com/catalogue/book-882/index.html,Premium (£35+)
One Journey Dies,Thriller,1.85,4,In stock,https://books.toscrape.com/catalogue/book-883/index.html,Budget (£0-10)
A Path Returns,Humor,4.77,5,In stock,https://books.toscrape.com/catalogue/book-884/index.html,Budget (£0-10)
First Storm Again,Young Adult,26.14,5,Out of stock,https://books.toscrape.com/catalogue/book-885/index.html,Upper-Mid (£20-35)
Our Secret Forever,Humor,33.2,3,In stock,https://books.toscrape.com/catalogue/book-886/index.html,Upper-Mid (£20-35)
My Storm Speaks,Romance,17.16,4,In stock,https://books.toscrape.com/catalogue/book-887/index.html,Mid (£10-20)
A Heart Lives,Nonfiction,55.61,1,In stock,https://books.toscrape.com/catalogue/book-888/index.html,Premium (£35+)
The Shadow Again,Mystery,52.89,2,In stock,https://books.toscrape.com/catalogue/book-889/index.html,Premium (£35+)
Dark Shadow Returns,Humor,53.32,3,In stock,https://books.toscrape.com/catalogue/book-890/index.html,Premium (£35+)
My Heart,Biography,31.86,3,In stock,https://books.toscrape.com/catalogue/book-891/index.html,Upper-Mid (£20-35)
One Storm Lives,Crime,37.1,2,In stock,https://books.toscrape.com/catalogue/book-892/index.html,Premium (£35+)
A Heart Falls,Nonfiction,12.32,5,Out of stock,https://books.toscrape.com/catalogue/book-893/index.html,Mid (£10-20)
Our Promise,Classics,30.94,4,In stock,https://books.toscrape.com/catalogue/book-894/index.html,Upper-Mid (£20-35)
Dark Path Forever,Thriller,41.42,5,In stock,https://books.toscrape.com/catalogue/book-895/index.html,Premium (£35+)
Our Light Rises,Historical Fiction,4.19,3,In stock,https://books.toscrape.com/catalogue/book-896/index.html,Budget (£0-10)
Bright Shadow Forever,Business,3.56,4,In stock,https://books.toscrape.com/catalogue/book-897/index.html,Budget (£0-10)
Our Path Falls,Crime,31.37,2,In stock,https://books.toscrape.com/catalogue/book-898/index.html,Upper-Mid (£20-35)
Our Journey Returns,Travel,14.57,2,In stock,https://books.toscrape.com/catalogue/book-899/index.html,Mid (£10-20)
Dark Heart Dies,Young Adult,23.15,3,In stock,https://books.toscrape.com/catalogue/book-900/index.html,Upper-Mid (£20-35)
Dark Shadow Lives,Psychology,9.55,5,In stock,https://books.toscrape.com/catalogue/book-901/index.html,Budget (£0-10)
One Dream Falls,Business,43.46,4,In stock,https://books.toscrape.com/catalogue/book-902/index.html,Premium (£35+)
Dark Path Lives,Humor,4.52,2,In stock,https://books.toscrape.com/catalogue/book-903/index.html,Budget (£0-10)
My Heart Forever,Travel,13.97,3,In stock,https://books.toscrape.com/catalogue/book-904/index.html,Mid (£10-20)
Bright Path Returns,Classics,51.44,2,In stock,https://books.toscrape.com/catalogue/book-905/index.html,Premium (£35+)
Our Dream Falls,Business,17.47,4,In stock,https://books.toscrape.com/catalogue/book-906/index.html,Mid (£10-20)
My Heart,Nonfiction,53.61,4,In stock,https://books.toscrape.com/catalogue/book-907/index.html,Premium (£35+)
Bright Secret Lives,Historical Fiction,3.36,4,In stock,https://books.toscrape.com/catalogue/book-908/index.html,Budget (£0-10)
A Path Dies,Crime,48.77,4,In stock,https://books.toscrape.com/catalogue/book-909/index.html,Premium (£35+)
First Dream Forever,Classics,45.42,4,In stock,https://books.toscrape.com/catalogue/book-910/index.html,Premium (£35+)
Dark Promise Forever,Nonfiction,39.2,2,In stock,https://books.toscrape.com/catalogue/book-911/index.html,Premium (£35+)
Dark Path Forever,Humor,45.08,1,Out of stock,https://books.toscrape.com/catalogue/book-912/index.html,Premium (£35+)
Dark Secret Again,Horror,11.91,5,In stock,https://books.toscrape.com/catalogue/book-913/index.html,Mid (£10-20)
One Heart Speaks,Travel,32.32,3,In stock,https://books.toscrape.com/catalogue/book-914/index.html,Upper-Mid (£20-35)
Last Secret Speaks,Young Adult,47.47,2,Out of stock,https://books.toscrape.com/catalogue/book-915/index.html,Premium (£35+)
Last Path,Children,53.38,2,In stock,https://books.toscrape.com/catalogue/book-916/index.html,Premium (£35+)
Bright Dream Forever,Fantasy,39.24,4,Out of stock,https://books.toscrape.com/catalogue/book-917/index.html,Premium (£35+)
Lost Dream Returns,Nonfiction,32.83,4,In stock,https://books.toscrape.com/catalogue/book-918/index.html,Upper-Mid (£20-35)
The Journey Falls,Biography,30.71,3,In stock,https://books.toscrape.com/catalogue/book-919/index.html,Upper-Mid (£20-35)
Dark World Speaks,Crime,30.58,5,Out of stock,https://books.toscrape.com/catalogue/book-920/index.html,Upper-Mid (£20-35)
A Dream Dies,Business,37.63,4,In stock,https://books.toscrape.com/catalogue/book-921/index.html,Premium (£35+)
A Journey Forever,Horror,53.97,3,In stock,https://books.toscrape.com/catalogue/book-922/index.html,Premium (£35+)
Bright Secret Rises,Thriller,30.28,5,In stock,https://books.toscrape.com/catalogue/book-923/index.html,Upper-Mid (£20-35)
First Path,Classics,55.96,4,In stock,https://books.toscrape.com/catalogue/book-924/index.html,Premium (£35+)
Bright Storm Lives,Science Fiction,2.3,5,In stock,https://books.toscrape.com/catalogue/book-925/index.html,Budget (£0-10)
Bright World Dies,Travel,29.68,4,In stock,https://books.toscrape.com/catalogue/book-926/index.html,Upper-Mid (£20-35)
My Promise Returns,Humor,8.78,4,In stock,https://books.toscrape.com/catalogue/book-927/index.html,Budget (£0-10)
Last Promise Dies,Self Help,46.41,1,Out of stock,https://books.toscrape.com/catalogue/book-928/index.html,Premium (£35+)
One Shadow Forever,Food and Drink,55.51,4,In stock,https://books.toscrape.com/catalogue/book-929/index.html,Premium (£35+)
Last Heart Forever,Thriller,10.51,2,In stock,https://books.toscrape.com/catalogue/book-930/index.html,Mid (£10-20)
The Storm Falls,Children,11.88,4,In stock,https://books.toscrape.com/catalogue/book-931/index.html,Mid (£10-20)
One Journey,Business,32.85,3,In stock,https://books.toscrape.com/catalogue/book-932/index.html,Upper-Mid (£20-35)
Last Shadow,Crime,46.33,5,Out of stock,https://books.toscrape.com/catalogue/book-933/index.html,Premium (£35+)
One Path Rises,Classics,58.55,3,Out of stock,https://books.toscrape.com/catalogue/book-934/index.html,Premium (£35+)
Dark Storm Again,Humor,40.34,4,In stock,https://books.toscrape.com/catalogue/book-935/index.html,Premium (£35+)
One Secret Lives,Historical Fiction,9.22,4,In stock,https://books.toscrape.com/catalogue/book-936/index.html,Budget (£0-10)
The Heart Returns,Nonfiction,27.31,2,In stock,https://books.toscrape.com/catalogue/book-937/index.html,Upper-Mid (£20-35)
Our Secret Again,Nonfiction,47.09,4,In stock,https://books.toscrape.com/catalogue/book-938/index.html,Premium (£35+)
Bright Light Returns,Business,40.94,5,In stock,https://books.toscrape.com/catalogue/book-939/index.html,Premium (£35+)
Last Light Forever,Food and Drink,36.69,5,In stock,https://books.toscrape.com/catalogue/book-940/index.html,Premium (£35+)
One Storm Falls,Psychology,22.8,3,In stock,https://books.toscrape.com/catalogue/book-941/index.html,Upper-Mid (£20-35)
Dark Light Dies,Business,52.58,2,In stock,https://books.toscrape.com/catalogue/book-942/index.html,Premium (£35+)
Lost Heart Again,Psychology,43.98,3,In stock,https://books.toscrape.com/catalogue/book-943/index.html,Premium (£35+)
Last Journey Lives,Self Help,29,5,In stock,https://books.toscrape.com/catalogue/book-944/index.html,Upper-Mid (£20-35)
My World Dies,Psychology,38.68,3,In stock,https://books.toscrape.com/catalogue/book-945/index.html,Premium (£35+)
One World Dies,Thriller,12.75,5,In stock,https://books.toscrape.com/catalogue/book-946/index.html,Mid (£10-20)
Bright Path Returns,Self Help,50.23,3,In stock,https://books.toscrape.com/catalogue/book-947/index.html,Premium (£35+)
Dark Journey Rises,Mystery,10.09,3,In stock,https://books.toscrape.com/catalogue/book-948/index.html,Mid (£10-20)
The Journey Rises,Crime,54.49,4,In stock,https://books.toscrape.com/catalogue/book-949/index.html,Premium (£35+)
Dark Heart Lives,Science Fiction,36.33,3,Out of stock,https://books.toscrape.com/catalogue/book-950/index.html,Premium (£35+)
Last World,Crime,58.47,5,In stock,https://books.toscrape.com/catalogue/book-951/index.html,Premium (£35+)
Dark Shadow Falls,Fantasy,35.31,2,In stock,https://books.toscrape.com/catalogue/book-952/index.html,Premium (£35+)
Last Secret Rises,Biography,22.31,4,In stock,https://books.toscrape.com/catalogue/book-953/index.html,Upper-Mid (£20-35)
My Journey Forever,Science Fiction,31.31,4,In stock,https://books.toscrape.com/catalogue/book-954/index.html,Upper-Mid (£20-35)
One Promise Falls,Travel,49.77,4,In stock,https://books.toscrape.com/catalogue/book-955/index.html,Premium (£35+)
My World Rises,Humor,21.74,2,In stock,https://books.toscrape.com/catalogue/book-956/index.html,Upper-Mid (£20-35)
My Journey Returns,Crime,25.3,5,In stock,https://books.toscrape.com/catalogue/book-957/index.html,Upper-Mid (£20-35)
Bright Heart Speaks,Nonfiction,50.05,4,In stock,https://books.toscrape.com/catalogue/book-958/index.html,Premium (£35+)
First Path Again,Classics,42.43,5,In stock,https://books.toscrape.com/catalogue/book-959/index.html,Premium (£35+)
One Storm Forever,Thriller,55.47,4,In stock,https://books.toscrape.com/catalogue/book-960/index.html,Premium (£35+)
My Promise,Food and Drink,31.86,5,In stock,https://books.toscrape.com/catalogue/book-961/index.html,Upper-Mid (£20-35)
